_id,Q,A,C,topic,file_path,level
67418e314cbd88fdb18f12e0,"Theo Thông tư số 149/2020/TT-BCA, những nội dung nào được đề cập trong công tác phòng cháy, chữa cháy? ","Thông tư số 149/2020/TT-BCA nêu rõ phạm vi điều chỉnh của mình bao gồm nhiều khía cạnh trong công tác phòng cháy chữa cháy, từ việc quản lý hồ sơ, nội quy an toàn, các biển báo hiệu cho đến việc phân cấp quản lý, kiểm tra an toàn, phê duyệt và thực tập phương án chữa cháy.  Nó cũng đề cập đến việc thành lập đội phòng cháy chữa cháy chuyên ngành, nội dung bồi dưỡng kiến thức, và cả việc kiểm định phương tiện phòng cháy chữa cháy.","Thông tư này quy định một số nội dung trong công tác phòng cháy, chữa cháy, gồm: Hồ sơ quản lý, nội quy an toàn, sơ đồ chỉ dẫn, biển cấm, biển báo, biển chỉ dẫn về phòng cháy và chữa cháy; khu dân cư có nguy cơ cháy, nổ cao; phân cấp quản lý về phòng cháy và chữa cháy; kiểm tra an toàn về phòng cháy và chữa cháy; phê duyệt, thực tập phương án chữa cháy; hệ thống quản lý cơ sở dữ liệu về phòng cháy, chữa cháy và truyền tin báo sự cố; thành lập đội phòng cháy, chữa cháy chuyên ngành; nội dung, thời lượng bồi dưỡng kiến thức về phòng cháy và chữa cháy; tem kiểm định phương tiện phòng cháy và chữa cháy.",tai-nguyen-moi-truong,pdf_documents_new/VGjDtG5nIHTGsCAxNDkvMjAyMC9UVC1CQ0E=.pdf,Understand
67418e314cbd88fdb18f12e1,"Dựa trên Thông tư 149/2020/TT-BCA, hãy giải thích khái niệm ""khu dân cư có nguy cơ cháy, nổ cao"" và liệt kê các tiêu chí xác định loại khu dân cư này.","Thông tư định nghĩa ""khu dân cư có nguy cơ cháy, nổ cao"" dựa trên các tiêu chí cụ thể liên quan đến hoạt động sản xuất kinh doanh.  Cụ thể, một khu dân cư được coi là có nguy cơ cao nếu có làng nghề sản xuất hàng hóa dễ cháy nổ, hoặc nếu ít nhất 20% hộ gia đình kết hợp sản xuất kinh doanh các loại hàng hóa, hóa chất dễ cháy nổ, hoặc nếu khu vực có cơ sở sản xuất, bảo quản các chất dễ gây cháy nổ như dầu mỏ, khí đốt, hóa chất nguy hiểm.","Khu dân cư có nguy cơ cháy, nổ cao là khu dân cư quy định tại khoản 1 Điều 6 Nghị định số 136/2020/NĐ-CP khi có một trong những tiêu chí như sau: 1. Có làng nghề sản xuất, kinh doanh hàng hóa dễ cháy, nổ. 2. Có tối thiểu 20% hộ gia đình sinh sống kết hợp với sản xuất, kinh doanh hàng hóa, hóa chất dễ cháy, nổ trên tổng số nhà ở hộ gia đình. 3. Có cơ sở chế biến, sản xuất, bảo quản dầu mỏ và sản phẩm dầu mỏ, khí đốt, hóa chất nguy hiểm về cháy, nổ; kho dầu mỏ và sản phẩm dầu mỏ, kho khí đốt, hóa chất nguy hiểm về cháy, nổ; cửa hàng kinh doanh xăng dầu.",tai-nguyen-moi-truong,pdf_documents_new/VGjDtG5nIHTGsCAxNDkvMjAyMC9UVC1CQ0E=.pdf,Understand
67418e3c4cbd88fdb18f12e2,"Theo Luật Thuế Sử dụng Đất Nông Nghiệp số 23-L/CTN ngày 10/07/1993,  những loại đất nào được miễn thuế và giải thích lý do tại sao chúng lại được loại trừ khỏi việc đánh thuế sử dụng đất nông nghiệp?","Điều 3 của Luật Thuế Sử dụng Đất Nông Nghiệp liệt kê các loại đất được miễn thuế, bao gồm đất có rừng tự nhiên, đất đồng cỏ tự nhiên, đất ở và đất chuyên dùng.  Việc loại trừ những loại đất này khỏi thuế là do chúng phục vụ mục đích khác ngoài sản xuất nông nghiệp, và thường chịu các loại thuế khác hoặc không thuộc đối tượng chịu thuế theo quy định pháp luật. Điều này đảm bảo tính chính xác và tránh đánh thuế chồng chéo.","Điều 3 quy định đất không thuộc diện chịu thuế sử dụng đất nông nghiệp, bao gồm: “Đất có rừng tự nhiên; Đất đồng cỏ tự nhiên; Đất dùng để ở; Đất chuyên dùng.”",tai-nguyen-moi-truong,pdf_documents_new/THXhuq10IFRodeG6vyBz4butIGThu6VuZyDEkeG6pXQgbsO0bmcgbmdoaeG7h3AgMTk5Mw==.pdf,Understand
67418e3d4cbd88fdb18f12e3,Luật Thuế Sử dụng Đất Nông Nghiệp số 23-L/CTN ngày 10/07/1993 xác định căn cứ tính thuế như thế nào? Hãy giải thích tầm quan trọng của từng yếu tố trong việc đảm bảo tính công bằng và hiệu quả của hệ thống thuế.,"Luật Thuế Sử dụng Đất Nông Nghiệp dựa trên ba yếu tố chính để tính thuế: diện tích đất, hạng đất và định suất thuế (tính bằng kg thóc/ha).  Diện tích phản ánh quy mô sử dụng đất, hạng đất phản ánh chất lượng và năng suất đất, trong khi định suất thuế quy định mức thuế cụ thể cho từng hạng đất. Sự kết hợp này tạo ra một cơ sở tính thuế công bằng và hiệu quả, phản ánh đúng khả năng đóng góp của người sử dụng đất vào ngân sách nhà nước.",Điều 5 nêu rõ: “Căn cứ tính thuế sử dụng đất nông nghiệp: Diện tích; Hạng đất; Định suất thuế tính bằng kilôgam thóc trên một đơn vị diện tích của từng hạng đất.”,tai-nguyen-moi-truong,pdf_documents_new/THXhuq10IFRodeG6vyBz4butIGThu6VuZyDEkeG6pXQgbsO0bmcgbmdoaeG7h3AgMTk5Mw==.pdf,Understand
67418e4d4cbd88fdb18f12e4,"Theo Luật Thủy lợi số 08/2017/QH14, phạm vi điều chỉnh của luật bao gồm những nội dung chính nào và làm rõ khái niệm 'thủy lợi' được định nghĩa như thế nào trong luật?","Luật Thủy lợi số 08/2017/QH14 điều chỉnh nhiều khía cạnh của hoạt động thủy lợi, bao gồm điều tra, quy hoạch, đầu tư xây dựng, quản lý, khai thác công trình, dịch vụ thủy lợi, bảo vệ an toàn công trình, và trách nhiệm quản lý nhà nước.  Luật cũng làm rõ vai trò của các tổ chức và cá nhân trong hoạt động này. Định nghĩa về 'thủy lợi' trong luật nhấn mạnh tính tổng hợp của các giải pháp nhằm quản lý nguồn nước phục vụ nhiều mục tiêu: sản xuất nông nghiệp, nuôi trồng thủy sản, sinh hoạt, và các ngành kinh tế khác.  Quan trọng hơn,  thủy lợi còn đóng góp vào phòng chống thiên tai, bảo vệ môi trường và thích ứng với biến đổi khí hậu, đảm bảo an ninh nguồn nước.","Luật này quy định về điều tra cơ bản, chiến lược, quy hoạch thủy lợi; đầu tư xây dựng công trình thủy lợi; quản lý, khai thác công trình thủy lợi và vận hành hồ chứa thủy điện phục vụ thủy lợi; dịch vụ thủy lợi; bảo vệ và bảo đảm an toàn công trình thủy lợi; thủy lợi nhỏ, thủy lợi nội đồng; quyền, trách nhiệm của tổ chức, cá nhân trong hoạt động thủy lợi; trách nhiệm quản lý nhà nước về thủy lợi.",tai-nguyen-moi-truong,pdf_documents_new/THXhuq10IEx14bqtdCBUaOG7p3kgbOG7o2kgMjAxNw==.pdf,Understand
67418e4d4cbd88fdb18f12e5,"Dựa trên Luật Thủy lợi số 08/2017/QH14, hãy giải thích phạm vi điều chỉnh của luật và  định nghĩa 'thủy lợi' một cách tổng quát, nhấn mạnh vào các mục tiêu mà hoạt động thủy lợi hướng tới?","Luật Thủy lợi 08/2017/QH14 có phạm vi điều chỉnh rộng lớn, bao trùm từ khâu quy hoạch, đầu tư cho đến vận hành và bảo vệ công trình thủy lợi.  Định nghĩa 'thủy lợi' trong luật thể hiện tầm quan trọng của việc quản lý nguồn nước một cách tổng thể, không chỉ đáp ứng nhu cầu sản xuất mà còn hướng tới các mục tiêu cao hơn như bảo vệ môi trường, ứng phó với biến đổi khí hậu, và đảm bảo an ninh nguồn nước quốc gia.  Nó là sự kết hợp hài hòa giữa các giải pháp kỹ thuật và quản lý để tối ưu hóa việc sử dụng nguồn nước cho sự phát triển bền vững.","Thủy lợi là tổng hợp các giải pháp nhằm tích trữ, điều hòa, chuyển, phân phối, cấp, tưới, tiêu và thoát nước phục vụ sản xuất nông nghiệp, nuôi trồng thủy sản, sản xuất muối; kết hợp cấp, tiêu, thoát nước cho sinh hoạt và các ngành kinh tế khác; góp phần phòng, chống thiên tai, bảo vệ môi trường, thích ứng với biến đổi khí hậu và bảo đảm an ninh nguồn nước.",tai-nguyen-moi-truong,pdf_documents_new/THXhuq10IEx14bqtdCBUaOG7p3kgbOG7o2kgMjAxNw==.pdf,Understand
67418e594cbd88fdb18f12e6,"Theo Thông tư số 152/2011/TT-BTC, việc xác định đối tượng chịu thuế bảo vệ môi trường được hướng dẫn cụ thể như thế nào và điều này phản ánh nguyên tắc gì trong chính sách thuế bảo vệ môi trường?","Thông tư 152/2011/TT-BTC hướng dẫn cụ thể các đối tượng chịu thuế bảo vệ môi trường, bao gồm xăng dầu, than đá, một số hóa chất như HCFC, túi ni lông, và một số loại thuốc bảo vệ thực vật, thuốc trừ sâu. Điều này cho thấy chính sách thuế tập trung vào các sản phẩm có tác động tiêu cực đến môi trường.  Việc liệt kê rõ ràng các đối tượng nhằm đảm bảo tính minh bạch và dễ hiểu cho người nộp thuế.",“Đối tượng chịu thuế quy định tại Điều 3 của Luật thuế Bảo vệ môi trường và Điều 2 Nghị định số 67/2011/NĐ-CP ngày 08/08/2011 của Chính phủ được hướng dẫn cụ thể như sau:”,tai-nguyen-moi-truong,pdf_documents_new/VGjDtG5nIHTGsCAxNTIvMjAxMS9UVC1CVEM=.pdf,Understand
67418e594cbd88fdb18f12e7,Thông tư 152/2011/TT-BTC quy định phương pháp tính thuế bảo vệ môi trường như thế nào?  Việc sử dụng công thức này có ý nghĩa gì trong việc đảm bảo tính minh bạch và công bằng của chính sách thuế?,"Thông tư này quy định phương pháp tính thuế bảo vệ môi trường bằng công thức: Thuế = Số lượng hàng hóa x Mức thuế.  Công thức này đơn giản, dễ hiểu, đảm bảo tính minh bạch và công bằng trong việc tính thuế, giúp người nộp thuế dễ dàng tính toán và kê khai số thuế phải nộp.",“Thuế bảo vệ môi trường phải nộp được tính theo công thức sau: Thuế bảo vệ môi trường phải nộp = Số lượng đơn vị hàng hoá tính thuế x Mức thuế tuyệt đối trên một đơn vị hàng hoá”,tai-nguyen-moi-truong,pdf_documents_new/VGjDtG5nIHTGsCAxNTIvMjAxMS9UVC1CVEM=.pdf,Understand
67418e664cbd88fdb18f12e8,"Theo Thông tư số 31/2018/TT-BTNMT, những loại báo cáo tài nguyên nước nào được đề cập và chu kỳ báo cáo của chúng là bao nhiêu năm một lần?","Thông tư 31/2018/TT-BTNMT quy định nội dung và mẫu báo cáo tài nguyên nước bao gồm báo cáo quốc gia, báo cáo chuyên đề, báo cáo sử dụng tài nguyên nước và báo cáo hoạt động khai thác, sử dụng, xả thải.  Tần suất báo cáo khác nhau: báo cáo quốc gia 5 năm/lần, các báo cáo khác hàng năm.","Thông tư này quy định nội dung, biểu mẫu báo cáo tài nguyên nước, bao gồm: báo cáo tài nguyên nước quốc gia, báo cáo chuyên đề về tài nguyên nước, báo cáo sử dụng tài nguyên nước và báo cáo hoạt động khai thác, sử dụng tài nguyên nước, xả nước thải vào nguồn nước.",tai-nguyen-moi-truong,pdf_documents_new/VGjDtG5nIHTGsCAzMS8yMDE4L1RULUJUTk1U.pdf,Understand
67418e664cbd88fdb18f12e9,Thông tư 31/2018/TT-BTNMT quy định tần suất báo cáo tài nguyên nước quốc gia như thế nào?,Báo cáo tài nguyên nước quốc gia theo quy định của Thông tư 31/2018/TT-BTNMT được yêu cầu định kỳ 5 năm một lần.,Định kỳ năm (05) năm một lần đối với báo cáo tài nguyên nước quốc gia;,tai-nguyen-moi-truong,pdf_documents_new/VGjDtG5nIHTGsCAzMS8yMDE4L1RULUJUTk1U.pdf,Understand
67418e754cbd88fdb18f12ea,Quyết định thành lập Văn phòng Đăng ký Đất đai Thành phố Hồ Chí Minh ngày 03 tháng 06 năm 2015 dựa trên cơ sở pháp lý nào và đề xuất nào?,"Quyết định số 2602/QĐ-UBND ngày 03/06/2015 về việc thành lập Văn phòng Đăng ký Đất đai Thành phố Hồ Chí Minh dựa trên nhiều cơ sở pháp lý, bao gồm các luật, nghị định và chỉ thị của Chính phủ và các bộ liên quan.  Việc ra quyết định này cũng dựa trên đề nghị của Giám đốc Sở Tài nguyên và Môi trường và Sở Nội vụ. Điều 1 của quyết định nêu rõ việc thành lập văn phòng trên cơ sở hợp nhất các văn phòng đăng ký đất đai hiện có. Văn phòng là đơn vị sự nghiệp công lập, có tư cách pháp nhân, trụ sở tại số 12 Phan Đăng Lưu, Quận Bình Thạnh. Chức năng chính là đăng ký đất đai và tài sản gắn liền với đất, quản lý hồ sơ địa chính và cơ sở dữ liệu đất đai.  Về cơ chế tài chính, văn phòng hoạt động theo cơ chế tự chủ, tự đảm bảo một phần chi phí, tuân thủ các quy định hiện hành của Nhà nước và Thành phố, có thể điều chỉnh theo hướng dẫn của các bộ liên quan.","Căn cứ Luật Tổ chức Hội đồng nhân dân và Ủy ban nhân dân ngày 26 tháng 11 năm 2003; 

Căn cứ Luật Đất đai ngày 29 tháng 11 năm 2013; 

Căn cứ Nghị định số 43/2014/NĐ-CP ngày 15 tháng 5 năm 2014 của Chính phủ quy định chi tiết thi hành một số điều của Luật Đất đai; 

Căn cứ Nghị định số 41/2012/NĐ-CP ngày 08 tháng 5 năm 2012 của Chính phủ quy định về vị trí việc làm trong đơn vị sự nghiệp công lập; 

Căn cứ Nghị định số 55/2012/NĐ-CP ngày 28 tháng 6 năm 2012 của Chính phủ quy định về thành lập, tổ chức lại, giải thể đơn vị sự nghiệp công lập; 

Căn cứ Chỉ thị số 01/CT-TTg ngày 22 tháng 01 năm 2014 của Thủ tướng Chính phủ về việc triển khai thi hành Luật Đất đai; 

Căn cứ Thông tư liên tịch số 50/2014/TTLT-BTNMT-BNV ngày 28 tháng 8 năm 2014 của Bộ Tài nguyên và Môi trường và Bộ Nội vụ hướng dẫn chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Tài nguyên và Môi trường thuộc Ủy ban nhân dân tỉnh, thành phố trực thuộc Trung ương, Phòng Tài nguyên và Môi trường thuộc Ủy ban nhân dân huyện, quận, thị xã, thành phố thuộc tỉnh; 

Căn cứ Công văn số 5705/BTNMT-TCCB ngày 25 tháng 12 năm 2014 của Bộ Tài nguyên và Môi trường về việc thành lập Văn phòng đăng ký đất đai và Trung tâm phát triển Quỹ đất trực thuộc Sở Tài nguyên và Môi trường; 

Căn cứ Quyết định số 38/2012/QĐ-UBND ngày 21 tháng 8 năm 2012 của Ủy ban nhân dân Thành phố Hồ Chí Minh về việc quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Tài nguyên và Môi trường;",tai-nguyen-moi-truong,pdf_documents_new/UXV54bq_dCDEkeG7i25oIDI2MDIvUcSQLVVCTkQgbsSDbSAyMDE1.pdf,Understand
67418e7f4cbd88fdb18f12eb,"Thông tư số 32/2024/TT-BCA ngày 10 tháng 7 năm 2024 sửa đổi, bổ sung những điều khoản nào của Thông tư số 149/2020/TT-BCA liên quan đến hồ sơ quản lý hoạt động phòng cháy chữa cháy?","Thông tư 32/2024/TT-BCA sửa đổi, bổ sung một số điều của Thông tư 149/2020/TT-BCA, cụ thể là Điều 4 (hồ sơ quản lý hoạt động PCCC), Điều 8 (trách nhiệm kiểm tra thường xuyên về an toàn PCCC), và Điều 9 (thẩm quyền phê duyệt phương án chữa cháy).  Các sửa đổi bổ sung này nhằm làm rõ hơn các quy định về hồ sơ quản lý, trách nhiệm kiểm tra và thẩm quyền phê duyệt, phù hợp với các Nghị định mới.","“Điều 4. Hồ sơ quản lý, theo dõi hoạt động phòng cháy và chữa cháy

1. Hồ sơ quản lý, theo dõi hoạt động phòng cháy và chữa cháy của cơ sở thuộc danh mục quy định tại Phụ lục III ban hành kèm theo Nghị định số 50/2024/NĐ-CP ngày 10 tháng 5 năm 2024 của Chính phủ sửa đổi, bổ sung một số điều của Nghị định số 136/2020/NĐ- CP ngày 24 tháng 11 năm 2020 của Chính phủ quy định chi tiết một số điều và biện pháp thi hành Luật Phòng cháy và chữa cháy và Luật sửa đổi, bổ sung một số điều của Luật Phòng cháy và chữa cháy và Nghị định số 83/2017/NĐ-CP ngày 18 tháng 7 năm 2017 của Chính phủ quy định về công tác cứu nạn, cứu hộ của lực lượng phòng cháy và chữa cháy (sau đây viết gọn là Nghị định số 50/2024/NĐ-CP)

do người đứng đầu cơ sở lập, lưu giữ, gồm:”",tai-nguyen-moi-truong,pdf_documents_new/VGjDtG5nIHTGsCAzMi8yMDI0L1RULUJDQQ==.pdf,Understand
67418e7f4cbd88fdb18f12ec,"Theo Thông tư số 32/2024/TT-BCA, thẩm quyền phê duyệt phương án chữa cháy được phân cấp như thế nào và dựa trên những tiêu chí nào?","Thông tư 32/2024/TT-BCA phân cấp thẩm quyền phê duyệt phương án chữa cháy dựa trên cấp độ nguy hiểm về cháy nổ của cơ sở và vị trí địa lý. Cụ thể,  Trưởng phòng PCCC cấp tỉnh/huyện phê duyệt phương án của cơ sở có nguy hiểm về cháy nổ cao, Chủ tịch UBND cấp xã phê duyệt phương án khu dân cư, người đứng đầu cơ sở (đối với cơ sở thuộc danh mục Phụ lục IV Nghị định 50/2024/NĐ-CP) và chủ phương tiện giao thông đặc biệt tự phê duyệt phương án. Thẩm quyền này dựa trên Nghị định 50/2024/NĐ-CP và các Nghị định liên quan.","“1. Người đứng đầu cơ sở, chủ phương tiện giao thông cơ giới có yêu cầu đặc biệt về bảo đảm an toàn phòng cháy và chữa cháy, chủ hộ gia đình, chủ rừng quy định tại điểm a và điểm b khoản 3 Điều 16 Nghị định số 136/2020/NĐ-CP căn cứ vào điều kiện, thực tế hoạt động và yêu cầu bảo đảm an toàn về phòng cháy và chữa cháy có trách nhiệm tổ chức kiểm tra thường xuyên về an toàn phòng cháy và chữa cháy trong phạm vi quản lý của mình. Nội dung kiểm tra thực hiện theo quy định tại điểm a, b và điểm d khoản 2 Điều 16 Nghị định số 136/2020/NĐ-CP và điểm a khoản 8 Điều 1 Nghị định 50/2024/NĐ-CP”.",tai-nguyen-moi-truong,pdf_documents_new/VGjDtG5nIHTGsCAzMi8yMDI0L1RULUJDQQ==.pdf,Understand
67418e7f4cbd88fdb18f12ed,Thông tư số 32/2024/TT-BCA quy định trách nhiệm kiểm tra thường xuyên về an toàn phòng cháy chữa cháy đối với người đứng đầu cơ sở như thế nào và dựa trên cơ sở pháp lý nào?,"Thông tư 32/2024/TT-BCA quy định người đứng đầu cơ sở, chủ phương tiện giao thông đặc biệt, chủ hộ gia đình, chủ rừng (như quy định tại Nghị định 136/2020/NĐ-CP) có trách nhiệm kiểm tra thường xuyên an toàn PCCC trong phạm vi quản lý. Nội dung kiểm tra dựa trên điều kiện thực tế và yêu cầu an toàn PCCC, tuân thủ các quy định tại Nghị định 136/2020/NĐ-CP và Nghị định 50/2024/NĐ-CP.","“1. Thẩm quyền phê duyệt phương án chữa cháy

a) Trưởng phòng Phòng Cảnh sát phòng cháy, chữa cháy và cứu nạn, cứu hộ Công an cấp tỉnh phê duyệt phương án chữa cháy của cơ quan Công an đối với cơ sở có nguy hiểm về cháy, nổ, khu dân cư có nguy cơ cháy, nổ cao trên địa bàn được phân công thực hiện nhiệm vụ chữa cháy, cứu nạn, cứu hộ và phương án chữa cháy cơ sở thuộc danh mục quy định tại Phụ lục III ban hành kèm theo Nghị định số 50/2024/NĐ-CP được phân cấp quản lý;”",tai-nguyen-moi-truong,pdf_documents_new/VGjDtG5nIHTGsCAzMi8yMDI0L1RULUJDQQ==.pdf,Understand
67418e964cbd88fdb18f12ee,"Nghị định số 144/2021/NĐ-CP ngày 31 tháng 12 năm 2021 có phạm vi điều chỉnh và mức phạt tiền tối đa như thế nào đối với các hành vi vi phạm hành chính liên quan đến an ninh, trật tự và phòng chống tệ nạn xã hội?","Nghị định 144/2021/NĐ-CP quy định xử phạt vi phạm hành chính trong nhiều lĩnh vực, bao gồm an ninh, trật tự, an toàn xã hội; phòng, chống tệ nạn xã hội; phòng cháy, chữa cháy; cứu nạn, cứu hộ; và phòng, chống bạo lực gia đình.  Nghị định này chi tiết các hành vi vi phạm, hình thức xử phạt, và biện pháp khắc phục.  Nó cũng nêu rõ thẩm quyền xử phạt và mức phạt tiền cụ thể theo từng chức danh.","Nghị định này quy định các hành vi vi phạm hành chính, hình thức, mức xử phạt, biện pháp khắc phục hậu quả đối với từng hành vi vi phạm hành chính, thẩm quyền lập biên bản, thẩm quyền xử phạt, mức phạt tiền cụ thể theo từng chức danh đối với hành vi vi phạm hành chính trong lĩnh vực an ninh, trật tự, an toàn xã hội; phòng, chống tệ nạn xã hội; phòng cháy, chữa cháy; cứu nạn, cứu hộ; phòng, chống bạo lực gia đình.",tai-nguyen-moi-truong,pdf_documents_new/Tmdo4buLIMSR4buLbmggc-G7kSAxNDQvMjAyMS9OxJAtQ1A=.pdf,Understand
67418e964cbd88fdb18f12ef,Văn bản nêu rõ mức phạt tiền tối đa cho cá nhân và tổ chức vi phạm hành chính trong bốn lĩnh vực cụ thể là gì?,"Mức phạt tiền tối đa được quy định khác nhau tùy thuộc vào lĩnh vực vi phạm.  Ví dụ, đối với bạo lực gia đình, mức phạt tối đa đối với cá nhân là 30 triệu đồng và tổ chức là 60 triệu đồng.  An ninh, trật tự có mức phạt cao hơn, trong khi phòng, chống tệ nạn xã hội có mức phạt cao nhất.","Mức phạt tiền tối đa trong lĩnh vực phòng, chống bạo lực gia đình đối với cá nhân là 30.000.000 đồng, đối với tổ chức là 60.000.000 đồng; mức phạt tiền tối đa trong lĩnh vực an ninh, trật tự, an toàn xã hội đối với cá nhân là 40.000.000 đồng, đối với tổ chức là 80.000.000 đồng; mức phạt tiền tối đa trong lĩnh vực phòng cháy, chữa cháy; cứu nạn, cứu hộ đối với cá nhân là 50.000.000 đồng, đối với tổ chức là 100.000.000 đồng; mức phạt tiền tối đa trong lĩnh vực phòng, chống tệ nạn xã hội đối với cá nhân là 75.000.000 đồng, đối với tổ chức là 150.000.000 đồng.",tai-nguyen-moi-truong,pdf_documents_new/Tmdo4buLIMSR4buLbmggc-G7kSAxNDQvMjAyMS9OxJAtQ1A=.pdf,Understand
67418eba4cbd88fdb18f12f0,"Hãy giải thích ý nghĩa của việc ""Phải đảm bảo rằng việc bố trí đường ống xả để thải nước dằn bẩn hoặc nước nhiễm dầu là thỏa mãn"" trong điều kiện vận hành tàu biển?","Câu này nhấn mạnh tầm quan trọng của hệ thống đường ống xả được thiết kế và lắp đặt đúng cách để đảm bảo việc thải nước dằn bẩn hoặc nước nhiễm dầu trên tàu được thực hiện hiệu quả và an toàn, tuân thủ các quy định về bảo vệ môi trường biển. Việc bố trí không hợp lý có thể gây rò rỉ, ô nhiễm môi trường và ảnh hưởng đến hoạt động của tàu.",Phải đảm bảo rằng việc bố trí đường ống xả để thải nước dằn bẩn hoặc nước nhiễm dầu là thỏa mãn;,tai-nguyen-moi-truong,pdf_documents_new/UUNWTiAyNjoyMDI0L0JHVFZU.pdf,Understand
67418ec44cbd88fdb18f12f1,"Theo Thông tư số 17/2012/TT-BTNMT, việc quy định chi tiết điều kiện hành nghề thăm dò khoáng sản nhằm mục đích gì và đối tượng nào sẽ chịu sự điều chỉnh của thông tư này?","Thông tư 17/2012/TT-BTNMT nhằm làm rõ các điều kiện hành nghề thăm dò khoáng sản theo Điều 35 của Luật Khoáng sản.  Thông tư này hướng dẫn cụ thể cho các tổ chức hành nghề thăm dò khoáng sản, các tổ chức/cá nhân được cấp phép, và cơ quan quản lý nhà nước.","""Thông tư này quy định chi tiết điều kiện hành nghề thăm dò khoáng sản quy định tại Điều 35 Luật khoáng sản.""",tai-nguyen-moi-truong,pdf_documents_new/VGjDtG5nIHTGsCAxNy8yMDEyL1RULUJUTk1U.pdf,Understand
67418ec54cbd88fdb18f12f2,Hãy giải thích phạm vi điều chỉnh và đối tượng áp dụng của Thông tư 17/2012/TT-BTNMT về điều kiện của tổ chức hành nghề thăm dò khoáng sản.,"Thông tư này hướng dẫn chi tiết các điều kiện để hành nghề thăm dò khoáng sản, đảm bảo tính minh bạch và tuân thủ pháp luật.  Phạm vi điều chỉnh tập trung vào việc làm rõ các quy định tại Điều 35 của Luật Khoáng sản, trong khi đối tượng áp dụng bao gồm các tổ chức và cá nhân liên quan trực tiếp đến hoạt động thăm dò khoáng sản, cũng như các cơ quan quản lý nhà nước.","""Đối tượng áp dụng bao gồm: các tổ chức hành nghề thăm dò khoáng sản; các tổ chức, cá nhân được cấp giấy phép thăm dò khoáng sản; cơ quan quản lý nhà nước về khoáng sản.""",tai-nguyen-moi-truong,pdf_documents_new/VGjDtG5nIHTGsCAxNy8yMDEyL1RULUJUTk1U.pdf,Understand
67418ed24cbd88fdb18f12f3,"Theo Thông tư số 46/2015/TT-BGTVT, phạm vi điều chỉnh của thông tư này bao gồm những nội dung chính nào liên quan đến giao thông đường bộ? Giải thích khái niệm ""Tổng trọng lượng"" của xe theo như định nghĩa trong Thông tư này.","Thông tư số 46/2015/TT-BGTVT  quy định về tải trọng và khổ giới hạn đường bộ, bao gồm việc công bố các thông số này; quản lý xe quá tải trọng, quá khổ giới hạn và xe bánh xích; quy định vận chuyển hàng siêu trường, siêu trọng; và giới hạn xếp hàng hóa trên phương tiện giao thông đường bộ.  Tóm lại, thông tư này hướng đến việc đảm bảo an toàn và hiệu quả giao thông đường bộ.","Thông tư này quy định về tải trọng, khổ giới hạn của đường bộ; công bố tải trọng, khổ giới hạn của đường bộ; lưu hành xe quá tải trọng, xe quá khổ giới hạn, xe bánh xích trên đường bộ; vận chuyển hàng siêu trường, siêu trọng và giới hạn xếp hàng hóa trên phương tiện giao thông đường bộ khi tham gia giao thông trên đường bộ.",vi-pham-hanh-chinh,pdf_documents_new/VGjDtG5nIHTGsCA0Ni8yMDE1L1RULUJHVFZU.pdf,Understand
67418ed24cbd88fdb18f12f4,"Hãy giải thích sự khác biệt giữa khái niệm ""Tổng trọng lượng"" và ""Tải trọng trục xe"" như được định nghĩa trong Thông tư 46/2015/TT-BGTVT, và tại sao sự phân biệt này lại quan trọng trong việc quản lý giao thông đường bộ?","Tổng trọng lượng xe bao gồm trọng lượng xe, người, hành lý và hàng hóa trên xe.  Đây là một khái niệm quan trọng để đánh giá tổng tải trọng mà đường bộ cần phải chịu đựng. Sự khác biệt với tải trọng trục xe (tải trọng phân bố trên mỗi trục) nằm ở việc tổng trọng lượng phản ánh tổng khối lượng toàn bộ xe, trong khi tải trọng trục xe lại chỉ tập trung vào tải trọng trên từng trục, giúp đánh giá sức chịu tải của từng phần đường.","Tổng trọng lượng (khối lượng toàn bộ) của xe gồm trọng lượng (khối lượng) bản thân xe cộng với trọng lượng (khối lượng) của người, hành lý và hàng hóa xếp trên xe (nếu có).",vi-pham-hanh-chinh,pdf_documents_new/VGjDtG5nIHTGsCA0Ni8yMDE1L1RULUJHVFZU.pdf,Understand
67418ee24cbd88fdb18f12f5,"Theo Điều 1 của Luật Giao thông Đường Bộ, luật này điều chỉnh những khía cạnh nào của giao thông đường bộ?","Luật Giao thông Đường Bộ số 23/2008/QH12 bao quát các khía cạnh chính của giao thông đường bộ, bao gồm quy tắc giao thông, kết cấu hạ tầng, phương tiện và người tham gia giao thông, vận tải, và quản lý nhà nước.  Điều này đảm bảo sự toàn diện trong việc điều chỉnh hoạt động giao thông.",Luật này quy định về quy tắc giao thông đường bộ; kết cấu hạ tầng giao thông đường bộ; phương tiện và người tham gia giao thông đường bộ; vận tải đường bộ và quản lý nhà nước về giao thông đường bộ.,vi-pham-hanh-chinh,pdf_documents_new/THXhuq10IGdpYW8gdGjDtG5nIMSRxrDhu51uZyBi4buZIDIwMDgu.pdf,Understand
